320.0000000	75.3609314
322.0000305	77.2965240
324.0000305	78.9988403
326.0000305	80.5662766
328.0000305	81.9424057
330.0000305	83.1936569
332.0000305	84.2592392
334.0000305	85.1358490
336.0000305	85.9041672
338.0000305	86.5770645
340.0000305	87.2161407
342.0000305	87.7233963
344.0000305	88.1494064
346.0000305	88.4983673
348.0000305	88.8392868
350.0000305	89.1310654
352.0000305	89.4033279
354.0000305	89.6594162
356.0000305	89.8333282
358.0000305	90.0180435
360.0000305	90.1670456
362.0000305	90.2700195
364.0000305	90.3554764
366.0000305	90.4577484
368.0000305	90.5104065
370.0000305	90.6320267
372.0000305	90.6350861
374.0000305	90.6409683
376.0000305	90.6620712
378.0000305	90.6981964
380.0000305	90.6864090
382.0000305	90.7663498
384.0000305	90.8317108
386.0000305	90.9119110
388.0000305	90.9884949
390.0000305	91.0724716
392.0000305	91.1543427
394.0000305	91.1106415
396.0000305	91.1409302
398.0000305	91.1997452
400.0000305	91.2641907
402.0000305	91.2593613
404.0000305	91.2257233
406.0000305	91.2842484
408.0000305	91.3008270
410.0000305	91.3330460
412.0000305	91.3109283
414.0000305	91.2999039
416.0000305	91.3090591
418.0000305	91.2667847
420.0000305	91.2769318
422.0000305	91.3457870
424.0000305	91.3779984
426.0000305	91.3800888
428.0000305	91.3304749
430.0000305	91.3740005
432.0000305	91.3994064
434.0000305	91.3857651
436.0000305	91.3579407
438.0000305	91.3741989
440.0000305	91.3943024
442.0000305	91.3216476
444.0000305	91.4089966
446.0000305	91.4231110
448.0000305	91.4279022
450.0000305	91.4512863
452.0000305	91.4521637
454.0000305	91.4475479
456.0000305	91.4234085
458.0000305	91.4572449
460.0000305	91.4867020
462.0000305	91.4778748
464.0000305	91.5392609
466.0000305	91.5605240
468.0000305	91.5715561
470.0000305	91.5176163
472.0000305	91.5224838
474.0000305	91.5683441
476.0000305	91.5723801
478.0000305	91.5781937
480.0000305	91.5663300
482.0000305	91.5681915
484.0000305	91.6085281
486.0000305	91.6219025
488.0000305	91.6027298
490.0000305	91.6428299
492.0000305	91.6235275
494.0000305	91.6058197
496.0000305	91.6207123
498.0000305	91.7468262
500.0000305	91.6589355
502.0000305	91.6600189
504.0000305	91.6447449
506.0000305	91.6975403
508.0000305	91.7261200
510.0000305	91.7384567
512.0000000	91.7124863
514.0000000	91.7171860
516.0000000	91.6988220
518.0000000	91.7525635
520.0000000	91.7658539
522.0000000	91.7913055
524.0000000	91.7983170
526.0000000	91.7539139
528.0000000	91.7259521
530.0000000	91.7804871
532.0000000	91.7962570
534.0000000	91.7765961
536.0000000	91.7749786
538.0000000	91.7411194
540.0000000	91.7813263
542.0000000	91.8001862
544.0000000	91.8065186
546.0000000	91.7539978
548.0000000	91.7730942
550.0000000	91.7690125
552.0000000	91.7934570
554.0000000	91.7808838
556.0000000	91.7435532
558.0000000	91.8194351
560.0000000	91.7976074
562.0000000	91.8138809
564.0000000	91.8079605
566.0000000	91.8095093
568.0000000	91.8154373
570.0000000	91.8327026
572.0000000	91.8129883
574.0000000	91.7682724
576.0000000	91.7461853
578.0000000	91.7408524
580.0000000	91.7755051
582.0000000	91.8055954
584.0000000	91.8248367
586.0000000	91.7789001
588.0000000	91.7970505
590.0000000	91.8737946
592.0000000	91.8342133
594.0000000	91.8419037
596.0000000	91.8356247
598.0000000	91.8017960
600.0000000	91.8534775
602.0000000	91.8252258
604.0000000	91.8274231
606.0000000	91.8636017
608.0000000	91.8692551
610.0000000	91.8250427
612.0000000	91.8512268
614.0000000	91.8304443
616.0000000	91.8513641
618.0000000	91.8186569
620.0000000	91.8252487
622.0000000	91.8212662
624.0000000	91.8515930
626.0000000	91.8487625
628.0000000	91.8438110
630.0000000	91.8320999
632.0000000	91.8513412
634.0000000	91.8648911
636.0000000	91.8232956
638.0000000	91.8220673
640.0000000	91.8415527
642.0000000	91.8767014
644.0000610	91.8622437
646.0000610	91.8879318
648.0000610	91.8577271
650.0000610	91.8705673
652.0000610	91.8763962
654.0000610	91.8442078
656.0000610	91.8533554
658.0000610	91.8686066
660.0000610	91.9061966
662.0000610	91.9244919
664.0000610	91.8733826
666.0000610	91.8710175
668.0000610	91.9004440
670.0000610	91.8794479
672.0000610	91.8553238
674.0000610	91.9021988
676.0000610	91.8743820
678.0000610	91.8688354
680.0000610	91.9174881
682.0000610	91.8852997
684.0000610	91.8802338
686.0000610	91.8642426
688.0000610	91.8904190
690.0000610	91.9469833
692.0000610	91.9398346
694.0000610	91.9788437
696.0000610	91.9836349
698.0000610	91.8974686
700.0000610	91.9322968
702.0000610	91.9157410
704.0000610	91.9224319
706.0000610	91.9782715
708.0000610	91.9965591
710.0000610	91.9837036
712.0000610	91.9008865
714.0000610	91.8805695
716.0000610	91.9127808
718.0000610	91.9785919
720.0000610	91.9427338
722.0000610	91.9333954
724.0000610	91.9651413
726.0000610	91.9972076
728.0000610	92.0163879
730.0000610	91.9857254
732.0000610	91.9927673
734.0000610	92.0287094
736.0000610	92.0391464
738.0000610	92.0171356
740.0000610	92.0345459
742.0000610	92.0189362
744.0000610	91.9923096
746.0000610	91.9898148
748.0000610	92.0169830
750.0000610	92.0384750
752.0000610	92.0353928
754.0000610	92.0197449
756.0000610	92.0544434
758.0000610	92.0181808
760.0000610	92.0163116
762.0000610	92.0103302
764.0000610	92.0039825
766.0000610	92.0019760
768.0000610	91.9576874
770.0000610	91.9475937
772.0000610	91.9766159
774.0000610	92.0221939
776.0000610	92.0128021
778.0000610	92.0373001
780.0000610	92.0235519
782.0000610	92.0216827
784.0000610	92.0387268
786.0000610	92.0182419
788.0000610	92.0056763
790.0000610	91.9838791
792.0000610	91.9742355
794.0000610	91.9796066
796.0000610	91.9788055
798.0000610	92.0148849
800.0000610	91.9859695
802.0000610	91.9495621
804.0000610	92.0174026
806.0000610	92.0232697
808.0000610	91.9657440
810.0000610	91.9758606
812.0000610	92.0123291
814.0000610	92.0342636
816.0000610	92.0063629
818.0000610	92.0101013
820.0000610	92.0071030
822.0000610	92.0324020
824.0000610	92.0031967
826.0000610	91.9873123
828.0000610	91.9723206
830.0000610	91.9900894
832.0000610	91.9462967
834.0000610	91.9518280
836.0000610	91.9578934
838.0000610	91.9982224
840.0000610	91.9925919
842.0000610	92.0155716
844.0000610	92.0451431
846.0000610	92.0099564
848.0000610	92.0071030
850.0000610	92.0352707
852.0000610	92.0194626
854.0000610	92.0286942
856.0000610	92.0333099
858.0000610	92.0427856
860.0000610	92.0453644
862.0000610	92.0453033
864.0000610	92.0370483
866.0000610	92.0305557
868.0000610	92.0471725
870.0000610	92.0345612
872.0000610	91.9698792
874.0000610	91.9986267
876.0000610	92.0264740
878.0000610	92.0717239
880.0000610	92.0680389
882.0000610	92.0351334
884.0000610	92.0310135
886.0000610	92.0660858
888.0000610	92.0421143
890.0000610	92.0376740
892.0000610	91.9949493
894.0000610	92.0067062
896.0000610	92.0107040
898.0000610	92.0350342
900.0000610	91.9721298
902.0000610	92.0173416
904.0000610	91.9938736
906.0000610	91.9848709
908.0000610	92.0039825
910.0000610	92.0005798
912.0000610	92.0046844
914.0000610	92.0061874
916.0000610	92.0149384
918.0000610	92.0030670
920.0000610	92.0434799
922.0000610	92.0188370
924.0000610	91.9999619
926.0000610	91.9765625
928.0000610	91.9650345
930.0000610	91.9828491
932.0000610	91.9802170
934.0000610	91.9925461
936.0000610	91.9839706
938.0000610	91.9974213
940.0000610	91.9976273
942.0000610	91.9897079
944.0000610	91.9968414
946.0000610	92.0457077
948.0000610	92.0194778
950.0000610	92.0214157
952.0000610	92.0299835
954.0000610	91.9770126
956.0000610	91.9923553
958.0000610	92.0081940
960.0000610	92.0257874
962.0000610	91.9770889
964.0000610	92.0107346
966.0000610	92.0113449
968.0000610	92.0408936
970.0000610	92.0670776
972.0000610	92.0793610
974.0000610	92.0175705
976.0000610	92.0047150
978.0000610	92.0352402
980.0000610	92.0442886
982.0000610	92.0547409
984.0000610	92.0455627
986.0000610	92.0632858
988.0000610	92.0484238
990.0000610	92.0234222
992.0000610	92.0067825
994.0000610	92.0245285
996.0000610	92.0157089
998.0000610	92.0484467
1000.0000610	92.0702057
1002.0000610	92.0747299
1004.0000610	92.0359955
1006.0000610	92.0203171
1008.0000610	92.0220413
1010.0000610	92.0371628
1012.0000610	92.0257263
1014.0000610	92.0166702
1016.0000610	92.0016708
1018.0000610	92.0097275
1020.0000610	92.0247421
